currency;trading_date;settlement_date;minimum;maximum;last
USD;12/18/2017;12/20/2017;3.2795;3.3005;3.2851
USD;12/19/2017;12/21/2017;3.2831;3.3050;3.3002
USD;12/20/2017;12/22/2017;3.2845;3.2975;3.2891
USD;12/21/2017;12/26/2017;3.2930;3.3155;3.3081
USD;12/22/2017;12/27/2017;3.3050;3.3341;3.3223
USD;12/26/2017;12/28/2017;3.3108;3.3250;3.3144
USD;12/27/2017;12/28/2017;3.2943;3.3135;3.3119
USD;12/28/2017;01/02/2018;3.2966;3.3155;3.3140
USD;01/02/2018;01/04/2018;3.2587;3.2910;3.2606
USD;01/03/2018;01/05/2018;3.2407;3.2650;3.2427
USD;01/04/2018;01/08/2018;3.2240;3.2405;3.2341
USD;01/05/2018;01/09/2018;3.2287;3.2496;3.2322
USD;01/08/2018;01/10/2018;3.2266;3.2417;3.2357
USD;01/09/2018;01/11/2018;3.2310;3.2570;3.2458
USD;01/10/2018;01/12/2018;3.2278;3.2544;3.2291
USD;01/11/2018;01/16/2018;3.2230;3.2358;3.2242
USD;01/12/2018;01/17/2018;3.2079;3.2285;3.2109
USD;01/15/2018;01/17/2018;3.1927;3.2107;3.2045
USD;01/16/2018;01/18/2018;3.2120;3.2395;3.2312
USD;01/17/2018;01/19/2018;3.2125;3.2370;3.2125
USD;01/18/2018;01/22/2018;3.2048;3.2213;3.2086
USD;01/19/2018;01/23/2018;3.1985;3.2133;3.2025
USD;01/22/2018;01/24/2018;3.1840;3.2094;3.2094
USD;01/23/2018;01/25/2018;3.2105;3.2438;3.2370
USD;01/24/2018;01/26/2018;3.1627;3.2305;3.1888
USD;01/25/2018;01/29/2018;3.1285;3.1510;3.1340
USD;01/26/2018;01/30/2018;3.1290;3.1551;3.1479
USD;01/29/2018;01/31/2018;3.1615;3.1740;3.1665
USD;01/30/2018;02/01/2018;3.1536;3.1920;3.1858
USD;01/31/2018;02/02/2018;3.1452;3.1880;3.1870
USD;02/01/2018;02/05/2018;3.1661;3.1896;3.1701
USD;02/02/2018;02/06/2018;3.1925;3.2209;3.2179
USD;02/05/2018;02/07/2018;3.2266;3.2502;3.2502
USD;02/06/2018;02/08/2018;3.2392;3.2763;3.2476
USD;02/07/2018;02/09/2018;3.2398;3.2800;3.2736
USD;02/08/2018;02/14/2018;3.2593;3.2980;3.2815
USD;02/09/2018;02/15/2018;3.2738;3.3168;3.2987
USD;02/14/2018;02/16/2018;3.2333;3.2810;3.2373
USD;02/15/2018;02/20/2018;3.2158;3.2400;3.2359
USD;02/16/2018;02/21/2018;3.2070;3.2464;3.2427
USD;02/19/2018;02/21/2018;3.2270;3.2354;3.2338
USD;02/20/2018;02/22/2018;3.2405;3.2544;3.2530
USD;02/21/2018;02/23/2018;3.2440;3.2600;3.2511
USD;02/22/2018;02/26/2018;3.2425;3.2714;3.2455
USD;02/23/2018;02/27/2018;3.2340;3.2490;3.2403
USD;02/26/2018;02/28/2018;3.2310;3.2415;3.2386
USD;02/27/2018;03/01/2018;3.2241;3.2515;3.2480
USD;02/28/2018;03/02/2018;3.2369;3.2520;3.2408
USD;03/01/2018;03/05/2018;3.2420;3.2692;3.2643
USD;03/02/2018;03/06/2018;3.2500;3.2652;3.2537
USD;03/05/2018;03/07/2018;3.2460;3.2615;3.2460
USD;03/06/2018;03/08/2018;3.2075;3.2300;3.2120
USD;03/07/2018;03/09/2018;3.2180;3.2455;3.2430
USD;03/08/2018;03/12/2018;3.2399;3.2665;3.2600
USD;03/09/2018;03/13/2018;3.2406;3.2636;3.2508
USD;03/12/2018;03/14/2018;3.2510;3.2660;3.2587
USD;03/13/2018;03/15/2018;3.2418;3.2640;3.2610
USD;03/14/2018;03/16/2018;3.2475;3.2665;3.2609
USD;03/15/2018;03/19/2018;3.2730;3.2980;3.2889
USD;03/16/2018;03/20/2018;3.2793;3.2940;3.2872
USD;03/19/2018;03/21/2018;3.2820;3.2945;3.2865
USD;03/20/2018;03/22/2018;3.2904;3.3099;3.3085
USD;03/21/2018;03/23/2018;3.2695;3.3071;3.2696
USD;03/22/2018;03/26/2018;3.2797;3.3076;3.3017
USD;03/23/2018;03/27/2018;3.2952;3.3152;3.3135
USD;03/26/2018;03/28/2018;3.2970;3.3095;3.2996
USD;03/27/2018;03/29/2018;3.3148;3.3360;3.3310
USD;03/28/2018;04/02/2018;3.3226;3.3439;3.3303
USD;03/29/2018;04/03/2018;3.2929;3.3280;3.2954
USD;04/02/2018;04/04/2018;3.2975;3.3234;3.3170
USD;04/03/2018;04/05/2018;3.3050;3.3396;3.3354
USD;04/04/2018;04/06/2018;3.3295;3.3665;3.3397
USD;04/05/2018;04/09/2018;3.3031;3.3450;3.3317
USD;04/06/2018;04/10/2018;3.3500;3.3782;3.3643
USD;04/09/2018;04/11/2018;3.3697;3.4128;3.4013
USD;04/10/2018;04/12/2018;3.3957;3.4317;3.4048
USD;04/11/2018;04/13/2018;3.3774;3.4211;3.3833
USD;04/12/2018;04/16/2018;3.3753;3.4065;3.3880
USD;04/13/2018;04/17/2018;3.3990;3.4282;3.4231
USD;04/16/2018;04/18/2018;3.4112;3.4340;3.4287
USD;04/17/2018;04/19/2018;3.3923;3.4136;3.4043
USD;04/18/2018;04/20/2018;3.3727;3.3908;3.3776
USD;04/19/2018;04/23/2018;3.3815;3.4070;3.3880
USD;04/20/2018;04/24/2018;3.4000;3.4151;3.4119
USD;04/23/2018;04/25/2018;3.4250;3.4496;3.4475
USD;04/24/2018;04/26/2018;3.4503;3.4801;3.4701
USD;04/25/2018;04/27/2018;3.4855;3.5121;3.5016
USD;04/26/2018;04/30/2018;3.4779;3.5047;3.4779
USD;04/27/2018;05/02/2018;3.4561;3.4772;3.4602
USD;04/30/2018;05/03/2018;3.4677;3.5061;3.5041
USD;05/02/2018;05/04/2018;3.5222;3.5521;3.5497
USD;05/03/2018;05/07/2018;3.5219;3.5600;3.5279
USD;05/04/2018;05/08/2018;3.5160;3.5430;3.5200
USD;05/07/2018;05/09/2018;3.5389;3.5562;3.5531
USD;05/08/2018;05/10/2018;3.5565;3.5905;3.5689
USD;05/09/2018;05/11/2018;3.5650;3.6060;3.6046
USD;05/10/2018;05/14/2018;3.5415;3.5643;3.5457
USD;05/11/2018;05/15/2018;3.5515;3.6095;3.6025
USD;05/14/2018;05/16/2018;3.5900;3.6350;3.6183
USD;05/15/2018;05/17/2018;3.6463;3.6900;3.6592
USD;05/16/2018;05/18/2018;3.6695;3.6920;3.6842
USD;05/17/2018;05/21/2018;3.6721;3.7095;3.7069
USD;05/18/2018;05/22/2018;3.7209;3.7599;3.7410
USD;05/21/2018;05/23/2018;3.6835;3.7200;3.6870
USD;05/22/2018;05/24/2018;3.6295;3.6645;3.6445
USD;05/23/2018;05/25/2018;3.6223;3.6746;3.6460
USD;05/24/2018;05/29/2018;3.6326;3.6531;3.6492
USD;05/25/2018;05/30/2018;3.6440;3.6771;3.6735
USD;05/28/2018;05/30/2018;3.6620;3.7322;3.7322
USD;05/29/2018;06/01/2018;3.7133;3.7677;3.7312
USD;05/30/2018;06/04/2018;3.6930;3.7620;3.7347
USD;06/01/2018;06/05/2018;3.7226;3.7675;3.7600
USD;06/04/2018;06/06/2018;3.7281;3.7520;3.7408
USD;06/05/2018;06/07/2018;3.7616;3.8105;3.8040
USD;06/06/2018;06/08/2018;3.8120;3.8342;3.8232
USD;06/07/2018;06/11/2018;3.8540;3.9641;3.9210
USD;06/08/2018;06/12/2018;3.7040;3.8280;3.7110
USD;06/11/2018;06/13/2018;3.6776;3.7280;3.7180
USD;06/12/2018;06/14/2018;3.6800;3.7236;3.7163
USD;06/13/2018;06/15/2018;3.6917;3.7370;3.7158
USD;06/14/2018;06/18/2018;3.6940;3.8080;3.7974
USD;06/15/2018;06/19/2018;3.7176;3.8030;3.7250
USD;06/18/2018;06/20/2018;3.7338;3.7593;3.7500
USD;06/19/2018;06/21/2018;3.7200;3.7760;3.7424
USD;06/20/2018;06/22/2018;3.7093;3.7810;3.7794
USD;06/21/2018;06/25/2018;3.7560;3.8040;3.7660
USD;06/22/2018;06/26/2018;3.7432;3.7830;3.7681
USD;06/25/2018;06/27/2018;3.7630;3.7840;3.7761
USD;06/26/2018;06/28/2018;3.7627;3.7920;3.7802
USD;06/27/2018;06/29/2018;3.7977;3.8700;3.8610
USD;06/28/2018;07/02/2018;3.8384;3.8700;3.8600
USD;06/29/2018;07/03/2018;3.8358;3.8767;3.8767
USD;07/02/2018;07/05/2018;3.8850;3.9165;3.9098
USD;07/03/2018;07/06/2018;3.8765;3.9005;3.8947
USD;07/04/2018;07/06/2018;3.8955;3.9168;3.9125
USD;07/05/2018;07/09/2018;3.8985;3.9406;3.9325
USD;07/06/2018;07/10/2018;3.8850;3.9490;3.9225
USD;07/09/2018;07/11/2018;3.8630;3.8825;3.8800
USD;07/10/2018;07/12/2018;3.7979;3.8745;3.8003
USD;07/11/2018;07/13/2018;3.8155;3.8830;3.8830
USD;07/12/2018;07/16/2018;3.8427;3.8907;3.8897
USD;07/13/2018;07/17/2018;3.8461;3.8994;3.8541
USD;07/16/2018;07/18/2018;3.8472;3.8720;3.8626
USD;07/17/2018;07/19/2018;3.8383;3.8781;3.8430
USD;07/18/2018;07/20/2018;3.8230;3.8589;3.8410
USD;07/19/2018;07/23/2018;3.8563;3.8900;3.8652
USD;07/20/2018;07/24/2018;3.7690;3.8100;3.7772
USD;07/23/2018;07/25/2018;3.7797;3.8003;3.7839
USD;07/24/2018;07/26/2018;3.7355;3.7750;3.7439
USD;07/25/2018;07/27/2018;3.7009;3.7237;3.7050
USD;07/26/2018;07/30/2018;3.7130;3.7430;3.7258
USD;07/27/2018;07/31/2018;3.7080;3.7359;3.7116
USD;07/30/2018;08/01/2018;3.7021;3.7299;3.7283
USD;07/31/2018;08/02/2018;3.7238;3.7606;3.7494
USD;08/01/2018;08/03/2018;3.7370;3.7606;3.7568
USD;08/02/2018;08/06/2018;3.7513;3.7789;3.7578
USD;08/03/2018;08/07/2018;3.6999;3.7416;3.7035
USD;08/06/2018;08/08/2018;3.6925;3.7365;3.7273
USD;08/07/2018;08/09/2018;3.7080;3.7650;3.7596
USD;08/08/2018;08/10/2018;3.7393;3.7679;3.7662
USD;08/09/2018;08/13/2018;3.7793;3.8180;3.7962
USD;08/10/2018;08/14/2018;3.8371;3.8710;3.8676
USD;08/13/2018;08/15/2018;3.8842;3.9270;3.9010
USD;08/14/2018;08/16/2018;3.8648;3.9029;3.8858
USD;08/15/2018;08/17/2018;3.8860;3.9250;3.9045
USD;08/16/2018;08/20/2018;3.8710;3.9161;3.9026
USD;08/17/2018;08/21/2018;3.9186;3.9494;3.9410
USD;08/20/2018;08/22/2018;3.9186;3.9651;3.9631
USD;08/21/2018;08/23/2018;3.9635;4.0300;4.0277
USD;08/22/2018;08/24/2018;4.0548;4.0829;4.0789
USD;08/23/2018;08/27/2018;4.0475;4.1223;4.1097
USD;08/24/2018;08/28/2018;4.0753;4.1260;4.1020
USD;08/27/2018;08/29/2018;4.0528;4.1069;4.0866
USD;08/28/2018;08/30/2018;4.0880;4.1434;4.1378
USD;08/29/2018;08/31/2018;4.1170;4.1495;4.1188
USD;08/30/2018;09/04/2018;4.1344;4.2053;4.1653
USD;08/31/2018;09/05/2018;4.0570;4.1713;4.0681
USD;09/03/2018;09/05/2018;4.1140;4.1511;4.1361
USD;09/04/2018;09/06/2018;4.1400;4.1830;4.1550
USD;09/05/2018;09/10/2018;4.1170;4.1800;4.1248
USD;09/06/2018;09/11/2018;4.1116;4.1605;4.1143
USD;09/10/2018;09/12/2018;4.0700;4.1232;4.0882
USD;09/11/2018;09/13/2018;4.1390;4.1801;4.1584
USD;09/12/2018;09/14/2018;4.1146;4.1498;4.1476
USD;09/13/2018;09/17/2018;4.1420;4.1925;4.1922
USD;09/14/2018;09/18/2018;4.1614;4.2007;4.1678
USD;09/17/2018;09/19/2018;4.1187;4.1951;4.1187
USD;09/18/2018;09/20/2018;4.1212;4.1500;4.1320
USD;09/19/2018;09/21/2018;4.1107;4.1480;4.1340
USD;09/20/2018;09/24/2018;4.0741;4.1142;4.0792
USD;09/21/2018;09/25/2018;4.0312;4.0930;4.0435
USD;09/24/2018;09/26/2018;4.0386;4.0942;4.0847
USD;09/25/2018;09/27/2018;4.0772;4.1420;4.0851
USD;09/26/2018;09/28/2018;4.0143;4.0848;4.0253
USD;09/27/2018;10/01/2018;3.9735;4.0555;3.9910
USD;09/28/2018;10/02/2018;3.9910;4.0464;4.0233
USD;10/01/2018;10/03/2018;4.0064;4.0596;4.0349
USD;10/02/2018;10/04/2018;3.9072;3.9890;3.9344
USD;10/03/2018;10/05/2018;3.8248;3.9200;3.8980
USD;10/04/2018;10/09/2018;3.8812;3.9324;3.8971
USD;10/05/2018;10/10/2018;3.8517;3.8920;3.8670
USD;10/08/2018;10/10/2018;3.7120;3.7773;3.7660
USD;10/09/2018;10/11/2018;3.7051;3.7722;3.7138
USD;10/10/2018;10/15/2018;3.7316;3.7640;3.7561
USD;10/11/2018;10/16/2018;3.7200;3.7790;3.7740
USD;10/15/2018;10/17/2018;3.7142;3.7449;3.7395
USD;10/16/2018;10/18/2018;3.6979;3.7277;3.7237
USD;10/17/2018;10/19/2018;3.6665;3.7282;3.6797
USD;10/18/2018;10/22/2018;3.6746;3.7190;3.7101
USD;10/19/2018;10/23/2018;3.6916;3.7216;3.7082
USD;10/22/2018;10/24/2018;3.6722;3.7179;3.6914
USD;10/23/2018;10/25/2018;3.6882;3.7186;3.6990
USD;10/24/2018;10/26/2018;3.6853;3.7420;3.7420
USD;10/25/2018;10/29/2018;3.6822;3.7304;3.7022
USD;10/26/2018;10/30/2018;3.6456;3.7107;3.6545
USD;10/29/2018;10/31/2018;3.5940;3.7152;3.7132
USD;10/30/2018;11/01/2018;3.6797;3.7318;3.6948
USD;10/31/2018;11/05/2018;3.7000;3.7390;3.7118
USD;11/01/2018;11/06/2018;3.6820;3.7037;3.6933
USD;11/05/2018;11/07/2018;3.6943;3.7230;3.7178
USD;11/06/2018;11/08/2018;3.7325;3.7673;3.7520
USD;11/07/2018;11/09/2018;3.7242;3.7820;3.7407
USD;11/08/2018;11/13/2018;3.7195;3.7620;3.7365
USD;11/09/2018;11/14/2018;3.7320;3.7682;3.7360
USD;11/12/2018;11/14/2018;3.7410;3.7605;3.7580
USD;11/13/2018;11/16/2018;3.7570;3.8207;3.8207
USD;11/14/2018;11/19/2018;3.7710;3.8167;3.7800
USD;11/16/2018;11/20/2018;3.7323;3.7808;3.7345
USD;11/19/2018;11/21/2018;3.7500;3.7700;3.7641
USD;11/20/2018;11/23/2018;3.7498;3.7700;3.7700
USD;11/21/2018;11/26/2018;3.7700;3.7950;3.7881
USD;11/22/2018;11/26/2018;3.7900;3.8238;3.8043
USD;11/23/2018;11/27/2018;3.7986;3.8290;3.8220
USD;11/26/2018;11/28/2018;3.8255;3.9097;3.9055
USD;11/27/2018;11/29/2018;3.8765;3.9195;3.8923
USD;11/28/2018;11/30/2018;3.8405;3.8856;3.8470
USD;11/29/2018;12/03/2018;3.8348;3.8702;3.8527
USD;11/30/2018;12/04/2018;3.8459;3.8852;3.8630
USD;12/03/2018;12/05/2018;3.8171;3.8422;3.8361
USD;12/04/2018;12/06/2018;3.8200;3.8639;3.8538
USD;12/05/2018;12/07/2018;3.8379;3.8797;3.8648
USD;12/06/2018;12/10/2018;3.8843;3.9405;3.9344
USD;12/07/2018;12/11/2018;3.8596;3.9220;3.8898
USD;12/10/2018;12/12/2018;3.8941;3.9393;3.9228
USD;12/11/2018;12/13/2018;3.8902;3.9194;3.9122
USD;12/12/2018;12/14/2018;3.8380;3.8997;3.8524
USD;12/13/2018;12/17/2018;3.8548;3.8940;3.8800
USD;12/14/2018;12/18/2018;3.8915;3.9210;3.9050
USD;12/17/2018;12/19/2018;3.8820;3.9920;3.8935
USD;12/18/2018;12/20/2018;3.8880;3.9118;3.9016
USD;12/19/2018;12/21/2018;3.8683;3.9037;3.8786
USD;12/20/2018;12/24/2018;-;-;-
USD;12/21/2018;12/26/2018;3.8430;3.8910;3.8909
USD;12/24/2018;12/27/2018;3.8820;3.8950;3.8855
USD;12/26/2018;12/28/2018;3.8987;3.9420;3.9181
USD;12/27/2018;12/28/2018;3.8823;3.9420;3.8890
USD;12/28/2018;01/02/2019;3.8359;3.8890;3.8728
USD;01/02/2019;01/04/2019;3.8062;3.8850;3.8343
USD;01/03/2019;01/07/2019;3.7424;3.8053;3.7514
USD;01/04/2019;01/08/2019;3.7123;3.7770;3.7191
USD;01/07/2019;01/09/2019;3.6976;3.7338;3.7258
USD;01/08/2019;01/10/2019;3.7084;3.7320;3.7089
USD;01/09/2019;01/11/2019;3.6784;3.7096;3.6844
USD;01/10/2019;01/14/2019;3.6785;3.7206;3.7100
USD;01/11/2019;01/15/2019;3.6925;3.7276;3.7120
USD;01/14/2019;01/16/2019;3.6854;3.7310;3.6946
USD;01/15/2019;01/17/2019;3.6963;3.7253;3.7253
USD;01/16/2019;01/18/2019;3.7100;3.7371;3.7371
USD;01/17/2019;01/22/2019;3.7345;3.7693;3.7567
USD;01/18/2019;01/23/2019;3.7348;3.7683;3.7579
USD;01/21/2019;01/23/2019;3.7578;3.7780;3.7585
USD;01/22/2019;01/24/2019;3.7480;3.8008;3.7790
USD;01/23/2019;01/25/2019;3.7640;3.8054;3.7681
USD;01/24/2019;01/28/2019;3.7400;3.7900;3.7698
USD;01/25/2019;01/29/2019;3.7450;3.7755;3.7620
USD;01/28/2019;01/30/2019;3.7590;3.7860;3.7637
USD;01/29/2019;01/31/2019;3.7239;3.7604;3.7283
USD;01/30/2019;02/01/2019;3.7042;3.7291;3.7237
USD;01/31/2019;02/04/2019;3.6415;3.6745;3.6570
USD;02/01/2019;02/05/2019;3.6455;3.6770;3.6555
USD;02/04/2019;02/06/2019;3.6634;3.6830;3.6634
USD;02/05/2019;02/07/2019;3.6630;3.6813;3.6680
USD;02/06/2019;02/08/2019;3.6900;3.7120;3.6960
USD;02/07/2019;02/11/2019;3.7022;3.7340;3.7196
USD;02/08/2019;02/12/2019;3.7054;3.7427;3.7350
USD;02/11/2019;02/13/2019;3.7290;3.7712;3.7599
USD;02/12/2019;02/14/2019;3.7070;3.7446;3.7140
USD;02/13/2019;02/15/2019;3.7182;3.7562;3.7500
USD;02/14/2019;02/19/2019;3.7366;3.7929;3.7447
USD;02/15/2019;02/20/2019;3.7033;3.7245;3.7033
USD;02/18/2019;02/20/2019;3.7215;3.7400;3.7332
USD;02/19/2019;02/21/2019;3.7042;3.7262;3.7058
USD;02/20/2019;02/22/2019;3.6933;3.7300;3.7242
USD;02/21/2019;02/25/2019;3.7240;3.7710;3.7693
USD;02/22/2019;02/26/2019;3.7330;3.7641;3.7370
USD;02/25/2019;02/27/2019;3.7210;3.7410;3.7407
USD;02/26/2019;02/28/2019;3.7426;3.7646;3.7428
USD;02/27/2019;03/01/2019;3.7260;3.7448;3.7310
USD;02/28/2019;03/06/2019;3.7235;3.7525;3.7444
USD;03/01/2019;03/07/2019;3.7598;3.7910;3.7782
USD;03/06/2019;03/08/2019;3.7739;3.8410;3.8372
USD;03/07/2019;03/11/2019;3.8220;3.8948;3.8948
USD;03/08/2019;03/12/2019;3.8516;3.9001;3.8675
USD;03/11/2019;03/13/2019;3.8340;3.8523;3.8397
USD;03/12/2019;03/14/2019;3.8040;3.8355;3.8137
USD;03/13/2019;03/15/2019;3.8023;3.8340;3.8092
USD;03/14/2019;03/18/2019;3.8240;3.8570;3.8466
USD;03/15/2019;03/19/2019;3.8091;3.8608;3.8181
USD;03/18/2019;03/20/2019;3.7854;3.8254;3.7874
USD;03/19/2019;03/21/2019;3.7681;3.7920;3.7920
USD;03/20/2019;03/22/2019;3.7399;3.7970;3.7449
USD;03/21/2019;03/25/2019;3.7665;3.8318;3.8309
USD;03/22/2019;03/26/2019;3.8592;3.9035;3.9006
USD;03/25/2019;03/27/2019;3.8590;3.9216;3.8596
USD;03/26/2019;03/28/2019;3.8463;3.8775;3.8706
USD;03/27/2019;03/29/2019;3.9110;3.9586;3.9544
USD;03/28/2019;04/01/2019;3.9029;3.9850;3.9120
USD;03/29/2019;04/02/2019;3.8789;3.9138;3.9028
USD;04/01/2019;04/03/2019;3.8630;3.8758;3.8732
USD;04/02/2019;04/04/2019;3.8530;3.8768;3.8530
USD;04/03/2019;04/05/2019;3.8366;3.8761;3.8761
USD;04/04/2019;04/08/2019;3.8476;3.8880;3.8476
USD;04/05/2019;04/09/2019;3.8520;3.8714;3.8714
USD;04/08/2019;04/10/2019;3.8437;3.8750;3.8655
USD;04/09/2019;04/11/2019;3.8480;3.8623;3.8541
USD;04/10/2019;04/12/2019;3.8177;3.8437;3.8190
USD;04/11/2019;04/15/2019;3.8300;3.8620;3.8620
USD;04/12/2019;04/16/2019;3.8608;3.8967;3.8883
USD;04/15/2019;04/17/2019;3.8617;3.8846;3.8706
USD;04/16/2019;04/18/2019;3.8799;3.9010;3.8940
USD;04/17/2019;04/22/2019;3.8860;3.9407;3.9320
USD;04/18/2019;04/23/2019;3.9100;3.9488;3.9297
USD;04/22/2019;04/24/2019;3.9146;3.9355;3.9322
USD;04/23/2019;04/25/2019;3.9152;3.9615;3.9167
USD;04/24/2019;04/26/2019;3.9253;3.9932;3.9851
USD;04/25/2019;04/29/2019;3.9513;4.0013;3.9603
USD;04/26/2019;04/30/2019;3.9218;3.9603;3.9309
USD;04/29/2019;05/02/2019;3.9220;3.9423;3.9286
USD;04/30/2019;05/03/2019;3.9177;3.9550;3.9203
USD;05/02/2019;05/06/2019;3.9315;3.9711;3.9637
USD;05/03/2019;05/07/2019;3.9300;3.9652;3.9380
USD;05/06/2019;05/08/2019;3.9500;3.9685;3.9584
USD;05/07/2019;05/09/2019;3.9675;3.9959;3.9738
USD;05/08/2019;05/10/2019;3.9285;3.9565;3.9285
USD;05/09/2019;05/13/2019;3.9386;3.9756;3.9481
USD;05/10/2019;05/14/2019;3.9400;3.9710;3.9512
USD;05/13/2019;05/15/2019;3.9740;3.9996;3.9804
USD;05/14/2019;05/16/2019;3.9692;3.9893;3.9761
USD;05/15/2019;05/17/2019;3.9755;4.0210;3.9947
USD;05/16/2019;05/20/2019;4.0045;4.0407;4.0315
USD;05/17/2019;05/21/2019;4.0539;4.1081;4.1020
USD;05/20/2019;05/22/2019;4.0845;4.1160;4.1018
USD;05/21/2019;05/23/2019;4.0497;4.1085;4.0513
USD;05/22/2019;05/24/2019;4.0093;4.0427;4.0404
USD;05/23/2019;05/28/2019;4.0304;4.0670;4.0354
USD;05/24/2019;05/29/2019;4.0100;4.0450;4.0127
USD;05/27/2019;05/29/2019;4.0120;4.0368;4.0350
USD;05/28/2019;05/30/2019;4.0116;4.0445;4.0191
USD;05/29/2019;05/31/2019;3.9765;4.0380;3.9765
USD;05/30/2019;06/03/2019;3.9562;3.9895;3.9746
USD;05/31/2019;06/04/2019;3.9120;3.9972;3.9236
USD;06/03/2019;06/05/2019;3.8835;3.9065;3.8996
USD;06/04/2019;06/06/2019;3.8528;3.8900;3.8578
USD;06/05/2019;06/07/2019;3.8446;3.9000;3.8895
USD;06/06/2019;06/10/2019;3.8585;3.8830;3.8793
USD;06/07/2019;06/11/2019;3.8515;3.8759;3.8759
USD;06/10/2019;06/12/2019;3.8700;3.8903;3.8735
USD;06/11/2019;06/13/2019;3.8454;3.8805;3.8511
USD;06/12/2019;06/14/2019;3.8309;3.8598;3.8588
USD;06/13/2019;06/17/2019;3.8360;3.8580;3.8547
USD;06/14/2019;06/18/2019;3.8683;3.9111;3.8951
USD;06/17/2019;06/19/2019;3.8823;3.9218;3.9032
USD;06/18/2019;06/21/2019;3.8536;3.8745;3.8605
USD;06/19/2019;06/24/2019;3.8416;3.8832;3.8474
USD;06/21/2019;06/25/2019;3.8162;3.8400;3.8266
USD;06/24/2019;06/26/2019;3.8100;3.8349;3.8271
USD;06/25/2019;06/27/2019;3.8236;3.8565;3.8479
USD;06/26/2019;06/28/2019;3.8366;3.8545;3.8495
USD;06/27/2019;07/01/2019;3.8283;3.8714;3.8283
USD;06/28/2019;07/02/2019;3.8230;3.8420;3.8353
USD;07/01/2019;07/03/2019;3.8108;3.8465;3.8446
USD;07/02/2019;07/05/2019;3.8249;3.8768;3.8570
USD;07/03/2019;07/08/2019;3.8173;3.8639;3.8205
USD;07/04/2019;07/08/2019;3.7827;3.8058;3.7943
USD;07/05/2019;07/09/2019;3.8100;3.8354;3.8173
USD;07/08/2019;07/10/2019;3.7980;3.8129;3.8098
USD;07/09/2019;07/11/2019;3.7650;3.8000;3.7940
USD;07/10/2019;07/12/2019;3.7524;3.7913;3.7576
USD;07/11/2019;07/15/2019;3.7397;3.7633;3.7508
USD;07/12/2019;07/16/2019;3.7319;3.7540;3.7429
USD;07/15/2019;07/17/2019;3.7395;3.7570;3.7549
USD;07/16/2019;07/18/2019;3.7570;3.7654;3.7654
USD;07/17/2019;07/19/2019;3.7570;3.7658;3.7604
USD;07/18/2019;07/22/2019;3.7259;3.7602;3.7487
USD;07/19/2019;07/23/2019;3.7346;3.7527;3.7355
USD;07/22/2019;07/24/2019;3.7312;3.7455;3.7372
USD;07/23/2019;07/25/2019;3.7458;3.7754;3.7732
USD;07/24/2019;07/26/2019;3.7552;3.7705;3.7683
USD;07/25/2019;07/29/2019;3.7561;3.8036;3.7821
USD;07/26/2019;07/30/2019;3.7619;3.7909;3.7690
USD;07/29/2019;07/31/2019;3.7815;3.7983;3.7815
USD;07/30/2019;08/01/2019;3.7760;3.7953;3.7894
USD;07/31/2019;08/02/2019;3.7502;3.8160;3.8024
USD;08/01/2019;08/05/2019;3.8132;3.8503;3.8400
USD;08/02/2019;08/06/2019;3.8549;3.8889;3.8881
USD;08/05/2019;08/07/2019;3.9178;3.9631;3.9576
USD;08/06/2019;08/08/2019;3.9425;3.9841;3.9589
USD;08/07/2019;08/09/2019;3.9667;3.9915;3.9814
USD;08/08/2019;08/12/2019;3.9212;3.9615;3.9233
USD;08/09/2019;08/13/2019;3.9255;3.9463;3.9384
USD;08/12/2019;08/14/2019;3.9765;4.0115;3.9799
USD;08/13/2019;08/15/2019;3.9487;4.0115;3.9661
USD;08/14/2019;08/16/2019;3.9907;4.0430;4.0352
USD;08/15/2019;08/19/2019;3.9869;4.0380;3.9934
USD;08/16/2019;08/20/2019;3.9789;4.0031;3.9926
USD;08/19/2019;08/21/2019;3.9925;4.0698;4.0611
USD;08/20/2019;08/22/2019;4.0295;4.0716;4.0415
USD;08/21/2019;08/23/2019;4.0165;4.0372;4.0267
USD;08/22/2019;08/26/2019;4.0232;4.0765;4.0765
USD;08/23/2019;08/27/2019;4.0550;4.1220;4.1220
USD;08/26/2019;08/28/2019;4.1054;4.1574;4.1505
USD;08/27/2019;08/29/2019;4.1266;4.1899;4.1489
USD;08/28/2019;08/30/2019;4.1438;4.1664;4.1570
USD;08/29/2019;09/03/2019;4.1460;4.1721;4.1691
USD;08/30/2019;09/04/2019;4.1261;4.1614;4.1360
USD;09/02/2019;09/04/2019;4.1508;4.1848;4.1802
USD;09/03/2019;09/05/2019;4.1570;4.1825;4.1797
USD;09/04/2019;09/06/2019;4.0985;4.1515;4.1007
USD;09/05/2019;09/09/2019;4.0724;4.1010;4.1008
USD;09/06/2019;09/10/2019;4.0570;4.0955;4.0643
USD;09/09/2019;09/11/2019;4.0505;4.0994;4.0883
USD;09/10/2019;09/12/2019;4.0924;4.1280;4.0986
USD;09/11/2019;09/13/2019;4.0540;4.0755;4.0633
USD;09/12/2019;09/16/2019;4.0300;4.0685;4.0587
USD;09/13/2019;09/17/2019;4.0492;4.0925;4.0925
USD;09/16/2019;09/18/2019;4.0790;4.1050;4.0902
USD;09/17/2019;09/19/2019;4.0757;4.1159;4.0807
